line_type,violation_id_raw,violation_type_raw,case_status_raw,project_raw,district_raw,address_raw,parcel_number_raw,assigned_to_raw,opened_date_raw,closed_date_raw,compliance_date_raw,resolved_date_raw,fee_total_raw,violation_code_raw,violation_text_raw,narrative_raw,primary_status_raw,raw_violation_status,chunk_id,source_file
narrative,CODE-2024-00118,,,,,"5901 N Dixie Hwy, Boca Raton, FL 33487 064347050000010 10 $0.00","5901 N Dixie Hwy, Boca Raton, FL 33487 064347050000010 10 $0.00",Therese Smyack,01/18/2024,05/15/2024,,,,,,Target Inspection: Veg. excessive.,Closed - Resolved In Violation,,54,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00119,Municipal Code Closed - DDRI Enforcement Resolved Description: Routine Patrol: Stop sign located at the corner of S Dixie Hwy and SE 8th ST (West Bound) was tagged with a prohibited sticker. See picture attached to case file.,Municipal Code Closed - DDRI Enforcement Resolved Description: Routine Patrol: Stop sign located at the corner of S Dixie Hwy and SE 8th ST (West Bound) was tagged with a prohibited sticker. See picture attached to case file.,Municipal Code Closed - DDRI Enforcement Resolved Description: Routine Patrol: Stop sign located at the corner of S Dixie Hwy and SE 8th ST (West Bound) was tagged with a prohibited sticker. See picture attached to case file.,Municipal Code Closed - DDRI Enforcement Resolved Description: Routine Patrol: Stop sign located at the corner of S Dixie Hwy and SE 8th ST (West Bound) was tagged with a prohibited sticker. See picture attached to case file.,Municipal Code Closed - DDRI Enforcement Resolved Description: Routine Patrol: Stop sign located at the corner of S Dixie Hwy and SE 8th ST (West Bound) was tagged with a prohibited sticker. See picture attached to case file.,Municipal Code Closed - DDRI Enforcement Resolved Description: Routine Patrol: Stop sign located at the corner of S Dixie Hwy and SE 8th ST (West Bound) was tagged with a prohibited sticker. See picture attached to case file.,Deiner Lobo,01/18/2024,01/18/2024,,,,,,,Municipal Code Closed - DDRI Enforcement Resolved Description: Routine Patrol: Stop sign located at the corner of S Dixie Hwy and SE 8th ST (West Bound) was tagged with a prohibited sticker. See picture attached to case file.,,54,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00120 CODE-2024-00121,"Municipal Code Closed - Enforcement Resolved Description: Routine Patrol: Vehicle was parked and obstructing Municipal Code Closed - Enforcement Resolved Description: No Business tax, no sign permit","Municipal Code Closed - Enforcement Resolved Description: Routine Patrol: Vehicle was parked and obstructing Municipal Code Closed - Enforcement Resolved Description: No Business tax, no sign permit","Municipal Code Closed - Enforcement Resolved Description: Routine Patrol: Vehicle was parked and obstructing Municipal Code Closed - Enforcement Resolved Description: No Business tax, no sign permit","DDRI 75 SE 3Rd St, Boca Raton, FL 33432 the Handicap Access Aisle. B4 1951 N Federal Hwy, Boca Raton, FL 33432","DDRI 75 SE 3Rd St, Boca Raton, FL 33432 the Handicap Access Aisle. B4 1951 N Federal Hwy, Boca Raton, FL 33432",064347291400100 40 064347170900600 90,Deiner Lobo Christopher Sutherland,01/18/2024,01/18/2024,,,,,,,"Municipal Code Closed - Enforcement Resolved Description: Routine Patrol: Vehicle was parked and obstructing Municipal Code Closed - Enforcement Resolved Description: No Business tax, no sign permit",,54,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00120 CODE-2024-00121,"Municipal Code Closed - Enforcement Resolved Description: Routine Patrol: Vehicle was parked and obstructing Municipal Code Closed - Enforcement Resolved Description: No Business tax, no sign permit","Municipal Code Closed - Enforcement Resolved Description: Routine Patrol: Vehicle was parked and obstructing Municipal Code Closed - Enforcement Resolved Description: No Business tax, no sign permit","Municipal Code Closed - Enforcement Resolved Description: Routine Patrol: Vehicle was parked and obstructing Municipal Code Closed - Enforcement Resolved Description: No Business tax, no sign permit","DDRI 75 SE 3Rd St, Boca Raton, FL 33432 the Handicap Access Aisle. B4 1951 N Federal Hwy, Boca Raton, FL 33432","DDRI 75 SE 3Rd St, Boca Raton, FL 33432 the Handicap Access Aisle. B4 1951 N Federal Hwy, Boca Raton, FL 33432",064347291400100 40 064347170900600 90,Deiner Lobo Christopher Sutherland,01/18/2024,01/19/2024,,,,,,,"Municipal Code Closed - Enforcement Resolved Description: Routine Patrol: Vehicle was parked and obstructing Municipal Code Closed - Enforcement Resolved Description: No Business tax, no sign permit",,54,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00122,Municipal Code,Closed -,,R1D,"455 NE 34Th St, Boca",064347080405502,Austin Mann,01/19/2024,02/27/2024,,,,,,,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00122,,,,,"455 NE 34Th St, Boca",064347080405502,Austin Mann,01/19/2024,02/27/2024,,,,,,Case opened in response to Building Official's emailed response to property owner's father's email.,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00124,Municipal Code,Closed -,,R1B,"3800 N Federal Hwy, Boca",064347080800300,Steven Singer,01/19/2024,08/26/2024,,,,,,,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00124,,,,,"3800 N Federal Hwy, Boca",064347080800300,Steven Singer,01/19/2024,08/26/2024,,,,,,Entrance to construction site is not properly covered with gravel to prevent sand from being dragged into the street and blowing around,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00125,Municipal Code,Closed -,,R1D,"771 E Boca Raton Rd, Boca 064347200900701","771 E Boca Raton Rd, Boca 064347200900701",Steven Singer,01/19/2024,06/10/2024,,,,,,,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00125,,,,,"771 E Boca Raton Rd, Boca 064347200900701","771 E Boca Raton Rd, Boca 064347200900701",Steven Singer,01/19/2024,06/10/2024,,,,,,"Complainant (next-door neighbor) reports construction workers did not erect silt fencing and now dirt, gravel and stones",Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00125,,,,,"771 E Boca Raton Rd, Boca 064347200900701","771 E Boca Raton Rd, Boca 064347200900701",Steven Singer,01/19/2024,06/10/2024,,,,have,spilled onto his property. Requests Code Officer contact him about remedies. Robert Epstein (301) 367-5996. **SEE ALSO CODE-2023-03207 - open case concerning removal of trees**,,Closed -,have spilled onto his property. Requests Code Officer contact him about remedies. Robert Epstein (301) 367-5996. **SEE ALSO CODE-2023-03207 - open case concerning removal of trees**,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00128,Municipal Code,Closed -,,R1D,"700 Apple Tree Ln, Boca",064347301301501,Colleen,01/19/2024,01/22/2024,,,,,,,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00128,,,,,"700 Apple Tree Ln, Boca",064347301301501,Colleen,01/19/2024,01/22/2024,,,,Enforcement,"Resolved Raton, FL 33486 00 Description: Boat is parked on the property. Complainant wanted to check to see if there was a 'variance' that allows owner not to have to remove it.",,Closed -,"Enforcement Resolved Raton, FL 33486 00 Description: Boat is parked on the property. Complainant wanted to check to see if there was a 'variance' that allows owner not to have to remove it.",58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00128,,,,,"700 Apple Tree Ln, Boca",064347301301501,Colleen,01/19/2024,01/22/2024,,,,Enforcement,"Resolved Raton, FL 33486 00 Description: Boat is parked on the property. Complainant wanted to check to see if there was a 'variance' that allows owner not to have to remove it.",,Closed -,"Enforcement Resolved Raton, FL 33486 00 Description: Boat is parked on the property. Complainant wanted to check to see if there was a 'variance' that allows owner not to have to remove it.",58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00130,Municipal Code,Closed -,,R1D,"3501 NW 3Rd Ave, Boca",064347070202402,Deiner Lobo,01/19/2024,01/25/2024,,,,,,,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00130,,,,,"3501 NW 3Rd Ave, Boca",064347070202402,Deiner Lobo,01/19/2024,01/25/2024,,,,Description:,"per resident who called in, property is having a company cut their trees and is leaving the large debris pile 20ft from the stop sign causing a visual hazard for vehicles. Caller Robert Born at 3839 NW 4th Ave",,Closed -,"Description: per resident who called in, property is having a company cut their trees and is leaving the large debris pile 20ft from the stop sign causing a visual hazard for vehicles. Caller Robert Born at 3839 NW 4th Ave",58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00130,,,,,"3501 NW 3Rd Ave, Boca",064347070202402,Deiner Lobo,01/19/2024,01/25/2024,,,,Description:,"per resident who called in, property is having a company cut their trees and is leaving the large debris pile 20ft from the stop sign causing a visual hazard for vehicles. Caller Robert Born at 3839 NW 4th Ave",,Closed -,"Description: per resident who called in, property is having a company cut their trees and is leaving the large debris pile 20ft from the stop sign causing a visual hazard for vehicles. Caller Robert Born at 3839 NW 4th Ave",58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00131,Municipal Code,Closed -,,R1C,"1201 NW 4Th Ave, Boca",064347172801000,Christopher,01/20/2024,01/24/2024,,,,,,,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00131,,,,,"1201 NW 4Th Ave, Boca",064347172801000,Christopher,01/20/2024,01/24/2024,,,,,,BOCA RATON POLICE DISPATCH CALLED REGARDING A PILE OF LANDSCAPING DEBRIS LEFT IN THE STREET,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00131,,,,,"1201 NW 4Th Ave, Boca",064347172801000,Christopher,01/20/2024,01/24/2024,,,,,IN FRONT OF THIS RESIDENCE. BULK PICK UP IS MONDAY AND TODAY IS SATURDAY.,,Closed -,IN FRONT OF THIS RESIDENCE. BULK PICK UP IS MONDAY AND TODAY IS SATURDAY.,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00132,Municipal Code,Closed -,,RB1,2006 NW Executive Center,064247141100200,No User,01/20/2024,01/23/2024,,,,,,,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00132,,,,,2006 NW Executive Center,064247141100200,No User,01/20/2024,01/23/2024,,,,,,Fire in kitchen area.,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00134,Municipal Code,Closed -,,R1D,"699 Apple Tree Ln, Boca",064347301301503,Colleen,01/21/2024,01/25/2024,,,,,,,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00134,,,,,"699 Apple Tree Ln, Boca",064347301301503,Colleen,01/21/2024,01/25/2024,,,,,,Camino Gardens HOA Rene states that resident continues to park facing the wrong direction in the Street / ROW.,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00135,Municipal Code,Closed -,,R-3,"7200 NW 2Nd Ave, 0370,",064346322000003,Omari Best,01/21/2024,01/22/2024,,,,,,,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00135,,,,,"7200 NW 2Nd Ave, 0370,",064346322000003,Omari Best,01/21/2024,01/22/2024,,,,SEC. 10,-55,,Closed -,In Violation,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00135,,,,,"7200 NW 2Nd Ave, 0370,",064346322000003,Omari Best,01/21/2024,01/22/2024,,,,,,Inspection revealed: Property in compliance case closed.,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00136,Municipal Code,Closed -,,R1G,"171 NE 11Th St, Boca",064347201400102,Derek Corcoran,01/22/2024,02/02/2024,,,,,,,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00136,,,,,"171 NE 11Th St, Boca",064347201400102,Derek Corcoran,01/22/2024,02/02/2024,,,,SEC. 28,-1507(2),,Closed -,In Violation,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00136,,,,,"171 NE 11Th St, Boca",064347201400102,Derek Corcoran,01/22/2024,02/02/2024,,,,SEC. 28,-1509(A),,Closed -,In Violation,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00136,,,,,"171 NE 11Th St, Boca",064347201400102,Derek Corcoran,01/22/2024,02/02/2024,,,,,,Commercial vehicle stored on lot,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00137,Municipal Code,Closed -,,R1G,"175 NE 11Th St, Boca",064347201400101,Derek Corcoran,01/22/2024,02/02/2024,,,,,,,Closed -,,63,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00137,,,,,"175 NE 11Th St, Boca",064347201400101,Derek Corcoran,01/22/2024,02/02/2024,,,,SEC. 10,-118(1),,Closed -,In Violation,63,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00137,,,,,"175 NE 11Th St, Boca",064347201400101,Derek Corcoran,01/22/2024,02/02/2024,,,,SEC. 28,-1509(A),,Closed -,In Violation,63,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00137,,,,,"175 NE 11Th St, Boca",064347201400101,Derek Corcoran,01/22/2024,02/02/2024,,,,,,Inoperable car on lawn.,Closed -,,63,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00138,Municipal Code,Closed-,,R1G,"132 NE 11Th St, Boca",064347201400300,Derek Corcoran,01/22/2024,02/02/2024,,,,,,,Closed-,,63,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00138,,,,,"132 NE 11Th St, Boca",064347201400300,Derek Corcoran,01/22/2024,02/02/2024,,,,SEC. 10,-27(2),,Closed-,In Violation,63,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00138,,,,,"132 NE 11Th St, Boca",064347201400300,Derek Corcoran,01/22/2024,02/02/2024,,,,,,Overgrown lawn.,Closed-,,63,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00141,Municipal Code,Closed -,,R1G,"164 NE 12Th St, Boca",064347201400100,Derek Corcoran,01/22/2024,03/05/2024,,,,,,,Closed -,,63,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00141,,,,,"164 NE 12Th St, Boca",064347201400100,Derek Corcoran,01/22/2024,03/05/2024,,,,SEC. 10,-118(1),,Closed -,In Violation,63,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
